GENE_SYMBOLS,refseq_ids
ITIH4,NM_001166449
PKD1L1,NM_138295
APOC1,NM_001321065
FAM241B,NM_145306
ARG2,NM_001172
TRPM4,NM_001195227
WIF1,NM_007191
VWA5A,NM_001130142
EGF,NM_001178130
HPN,NM_001375441
FAM186A,NM_001145475
MOB3B,NM_024761
RPP25L,NM_148178
ARHGAP39,NM_001308207
COL25A1,NM_001256074
APOLD1,NM_001130415
EGLN3,NM_001308103
GRK5,NM_005308
C2CD2,NM_015500
HMGA2,NM_001015886
HSPB1,NM_001540
BTBD11,NA
SMAD9,NM_001127217
C12orf56,NM_001099676
C20orf203,NM_182584
PCDHGA1,NM_018912
PRSS51,XM_047422509
VCAN,NM_001126336
ACTA2,NM_001141945
MEP1B,NM_001308171
DAPK2,NM_001363730
EMP3,NM_001313905
ART4,NM_001354646
TTLL6,NM_001130918
LAMB1,NM_002291
PLN,NM_002667
HGF,NM_000601
CCDC184,NM_001013635
PLCE1,NM_001165979
UBASH3B,NM_001363365
APCDD1L-DT,NR_034147
ATOH8,NM_032827
WDR88,NM_173479
MRPS6,NM_032476
PIGM,NM_145167
OIP5,NM_001317860
FSD2,NM_001007122
SYNE2,NM_015180
GJA9,NM_030772
PXDC1,NM_183373
COL10A1,NM_000493
EFNB3,NM_001406
TRIM29,NM_001330382
GMPR,NM_006877
LYPD1,NM_001077427
ACSM6,NM_207321
NLRC5,NM_001330552
PRSS35,NM_001170423
C1QTNF7,NM_001135170
EDDM13,NM_001354658
HSPA1A,NM_005345
ADAM12,NM_001288973
PTP4A3,NM_007079
IL18,NM_001243211
NRARP,NM_001004354
CARTPT,NM_004291
SYNPO2L,NM_001114133
IFITM3,NM_021034
SLC38A2,NM_001307936
PCDH8,NM_002590
COLEC12,NM_030781
BAG3,NM_004281
PCDH1,NM_001278613
APOBEC2,NM_006789
CRYBG1,NM_001371242
SQOR,NM_001271213
TANC1,NM_001145909
CNTNAP3B,NM_001201380
CHRNA4,NM_000744
CYP39A1,NM_001278738
PPL,NM_002705
LIPH,NM_139248
HS3ST3B1,NM_006041
CYP3A7,NM_000765
C1R,NM_001354346
LNCSRLR,NR_146297
CEACAM1,NM_001024912
TMCC2,NM_001242925
ARIH2OS,NM_001123040
ADAM33,NM_001282447
NHSL2,NM_001013627
SYTL4,NM_001129896
SNHG3,NR_002909
TSTA3,NA
RBPMS,NM_001008710
PLD5,NM_001195811
SERPINE3,NM_001101320
CFAP47,NM_001304548
FAM89A,NM_198552
DUSP22,NM_001286555
NUDT11,NM_018159
STK32A,NM_001112724
GFAP,NM_001131019
GSG1L,NM_001109763
PSMG4,NM_001128591
ST6GAL1,NM_001353916
MYH15,NM_014981
RPS4Y1,NM_001008
FXYD3,NM_001136007
PI16,NM_001199159
PAH,NM_000277
PP2D1,NM_001252657
NUDT8,NM_001243750
TMPRSS11D,NM_004262
PDCD4,NM_001199492
EVI2B,NM_006495
S100A6,NM_014624
ID3,NM_002167
PON1,NM_000446
NQO1,NM_000903
BHMT,NM_001713
IRF7,NM_001572
CNTNAP3C,XM_011545672
DLEC1,NM_001321153
ITPRIPL2,NM_001034841
UTY,NM_001258249
ITPRIP,NM_001272012
CALN1,NM_001017440
OLAH,NM_001039702
SLC3A1,NM_000341
HSPA1B,NM_005346
ZFY,NM_001145275
TRIP10,NM_001288962
TMPRSS11A,NM_001114387
WDR64,NM_001367482
RNF125,NM_017831
NLGN4Y,NM_001164238
ERVMER61-1,NM_001012274
AVIL,NM_006576
P3H2,NM_001134418
ITGB1-DT,NR_184020
CHST6,NM_021615
SAMD4A,NM_001161576
CEBPB,NM_001285878
TMBIM1,NM_001321427
SERHL2,NM_001284334
GLIPR1,NM_006851
C1RL,NM_001297640
VEPH1,NM_001167911
DEPP1,NM_007021
ZNF804B,NM_181646
SLC22A3,NM_021977
DHRS1,NM_001136050
UGCG,NM_003358
PDE8B,NM_001029851
KDM5D,NM_001146705
USP9Y,NM_004654
TMEM158,NM_015444
SPINK13,NM_001040129
MIIP,NM_001025374
RASSF3,NM_178169
C5orf34,NM_198566
HELB,NM_001370285
BCO1,NM_017429
TRMT9B,NM_001099677
APOL6,NM_030641
U2AF1,NM_001025203
TBX6,NM_004608
PLAAT4,NM_004585
SERPINI2,NM_001012303
NDRG1,NM_001135242
SERPING1,NM_000062
NOD1,NM_001354849
LGALS3,NM_001177388
RAI2,NM_001172732
CPNE8,NM_153634
LIMK2,NM_001031801
FAP,NM_001291807
IL1R1,NM_000877
TTTY10,NM_139210
CD44,NM_000610
DOCK11,NM_144658
JHY,NM_001363087
ITPKC,NM_001411098
PTCHD4,NM_001013732
PDLIM2,NM_001368120
PLSCR1,NM_001363872
DGAT2L6,NM_198512
TXNIP,NM_001313972
PLET1,NM_001145024
IRAK2,NM_001570
GNA14,NM_004297
CPHXL,NM_001355613
KCNA1,NM_000217
PTCSC2,NR_147055
VEGFA,NM_001025366
IFI44L,NM_001375646
OSMR,NM_001168355
TTTY14,NM_031932
ANO6,NM_001025356
YTHDF1,NM_017798
COMTD1,NM_144589
GALNT15,NM_001319051
FAS,NM_000043
RELL1,NM_001085399
ARRDC4,NM_183376
BARD1,NM_000465
TSBP1,NM_001286474
RASD1,NM_001199989
MAP3K14,NM_003954
IL1RAP,NM_001167928
PIM3,NM_001001852
PRMT8,NM_001256536
SLC28A2,NM_004212
SOCS3,NM_001378932
FAM20C,NM_020223
MAOB,NM_000898
PROS1,NM_000313
SLC44A3,NM_001114106
LSMEM1,NM_001134468
PDZRN4,NM_001164595
MAPRE2,NM_001143826
VAMP5,NM_006634
CEBPD,NM_005195
WDR49,NM_001348951
SERPINH1,NM_001207014
MAP3K6,NM_001297609
A4GALT,NM_001318038
IL13RA1,NM_001560
CA1,NM_001128829
ETS1,NM_001143820
ETV6,NM_001413913
CALCRL,NM_001271751
GRID2IP,NM_001145118
MYRFL,NM_182530
PCAT1,NR_045262
GYG2,NM_001079855
TPST1,NM_003596
SERPINA3,NM_001085
DUSP1,NM_004417
NOCT,NM_012118
ZFP36,NM_003407
ACTN1,NM_001102
CP,NM_000096
NPNT,NM_001033047
LOXL2,NM_002318
