GENE_SYMBOLS,refseq_ids
ANAPC15,NM_001278485
RPS25,NM_001028
MRPL51,NM_016497
GABARAPL1,NM_001363598
COX14,NM_001257133
PFDN5,NM_002624
BLOC1S1,NM_001487
RPS26,NM_001029
RPL41,NM_001035267
ISCU,NM_001301140
ERP29,NM_001034025
SRSF9,NM_003769
RPL21,NM_000982
POMP,NM_015932
TPT1,NM_001286272
MRPL52,NM_001318870
NEDD8,NM_006156
RPS29,NM_001030001
RPL36AL,NM_001001
ISCA2,NM_001272007
NDUFB1,NM_004545
IFI27L2,NM_032036
GLRX5,NM_016417
ATP5MPL,NA
NOP10,NM_018648
GCHFR,NM_005258
SERF2,NM_001018108
RSL24D1,NM_016304
RPLP1,NM_001003
SNRNP25,NM_024571
ANTKMT,NM_001271285
NDUFB10,NM_004548
RPS2,NM_002952
ELOB,NM_007108
RPS15A,NM_001019
PYDC1,NM_152901
PSMB10,NM_002801
PSMD7,NM_002811
GABARAPL2,NM_007285
COX4I1,NM_001318786
RILP,NM_031430
EMC6,NM_001014764
PSMB6,NM_001270481
RNASEK,NM_001004333
RPL26,NM_000987
SNHG29,NM_152350
ARL4D,NM_001661
ATP5MC1,NM_001002027
NME2,NM_001018137
RPL38,NM_000999
ATP5PD,NM_001003785
SUMO2,NM_001005849
NDUFAF8,NM_001086521
OXLD1,NM_001039842
ANAPC11,NM_001002244
CENPX,NM_001271006
C18orf32,NM_001035005
RPL17,NM_000985
RPS15,NM_001018
UQCR11,NM_006830
LSM7,NM_016199
MRPL54,NM_172251
RPL36,NM_015414
MICOS13,NM_001308240
PET100,NM_001171155
TGFBR3L,NM_001195259
NDUFA7,NM_005001
RPS28,NM_001031
UBL5,NM_001048241
FDX2,NM_001031734
C19orf53,NM_014047
MISP3,NM_001291291
RPL18A,NM_000980
NDUFA13,NM_015965
UQCRFS1,NM_006003
SLC7A9,NM_001126335
COX6B1,NM_001863
POLR2I,NM_006233
COX7A1,NM_001864
MRPS12,NM_021107
RPS19,NM_001022
TMEM160,NM_017854
SELENOW,NM_003009
RPL18,NM_000979
TRAPPC2B,NM_001355204
RPS5,NM_001009
CHGB,NM_001819
DSTN,NM_001011546
PET117,NM_001164811
SMIM26,NM_001348957
DBNDD2,NM_001048221
ATP5F1E,NM_006886
RPS21,NM_001024
ATP5PF,NM_001003696
PCP4,NM_006198
MRPL40,NM_001318151
RANBP1,NM_001278639
SDF2L1,NM_022044
CHCHD10,NM_001301339
DDT,NM_001084392
UQCR10,NM_001003684
SELENOM,NM_080430
TOMM22,NM_020243
RPS19BP1,NM_194326
PMM1,NM_002676
SMDT1,NM_033318
NDUFA6,NM_002490
NDUFB11,NM_001135998
RPS4X,NM_001007
COX7B,NM_001866
ITM2A,NM_001171581
RPL36A,NM_001199972
BEX5,NM_001012978
TCEAL8,NM_001006684
TCEAL5,NM_001012979
TCEAL7,NM_001348258
RPL39,NM_001000
NDUFA1,NM_004541
SSR4,NM_001204526
RPL10,NM_001256577
LAGE3,NM_006014
