GENE_SYMBOLS,refseq_ids
SNORC,NM_001346120
SNAP25,NM_001322902
RPL19,NM_000981
TMEM141,NM_032928
PNMA2,NM_007257
COX8A,NM_004074
CDH4,NM_001252338
COX7A1,NM_001864
DDT,NM_001084392
SLC7A10,NM_019849
RPL21,NM_000982
RPS5,NM_001009
RPLP1,NM_001003
EEF1B2,NM_001037663
DUBR,NR_028301
BTBD17,NM_001080466
OAF,NM_178507
RPS26,NM_001029
COX4I1,NM_001318786
TMEM160,NM_017854
RPS23,NM_001025
IRS2,NM_003749
OTX1,NM_001199770
RPL37A,NM_000998
SNHG8,NR_003584
TPPP3,NM_015964
PTCHD1,NM_173495
RPL27,NM_000988
STRIP2,NM_001134336
C2orf72,NM_001144994
ELOB,NM_007108
EIF1B,NM_005875
RPL36,NM_015414
ITIH4,NM_001166449
PARD3,NM_001184785
HES5,NM_001010926
RPS27,NM_001030
RPS6,NM_001010
PLEKHA6,NM_014935
ST6GAL2,NM_001142351
COX7A2,NM_001366292
OAZ1,NM_001301020
NT5C,NM_001252377
RPL24,NM_000986
MRFAP1,NM_001272053
LFNG,NM_001040167
HINT1,NM_005340
RPS8,NM_001012
AP1S1,NM_001283
NAP1L5,NM_153757
PLA2G5,NM_000929
NCBP2AS2,NM_001355243
ACTG1,NM_001199954
RAD18,NM_020165
CRIM1-DT,NR_037631
DCXR,NM_001195218
GAP43,NM_001130064
RPP21,NM_001199120
ARSF,NM_001201538
RPS12,NM_001016
TCEAL7,NM_001348258
PYGM,NM_001164716
FMC1,NM_197964
THAP7,NM_001008695
RPS4X,NM_001007
RPL23A,NM_000984
OTUD7B,NM_020205
DHCR7,NM_001163817
ID2,NM_002166
TMEM256,NM_152766
RPS21,NM_001024
CALM3,NM_001329921
SLC9A7,NM_001257291
C9orf16,NA
NKAIN3-IT1,NA
NRSN1,NM_080723
VSNL1,NM_001366803
MAP1LC3A,NM_032514
BTF3,NM_001037637
ARHGAP26,NM_001135608
ADCY2,NM_020546
PRKX,NM_005044
BEX1,NM_018476
PDXP,NM_020315
ASIC1,NM_001095
EYA2,NM_005244
COQ10A,NM_001099337
RPL35A,NM_000996
WNT7B,NM_001410806
RPL38,NM_000999
SMDT1,NM_033318
NEK5,NM_001365552
NME3,NM_002513
ZBTB46,NM_001369741
CD9,NM_001330312
MAL2,NM_052886
BEX5,NM_001012978
RFX2,NM_000635
FIS1,NM_016068
SLC9A9,NM_173653
NEAT1,NR_002802
POLR2I,NM_006233
NDUFAF8,NM_001086521
NME2,NM_001018137
ADAMTS17,NM_139057
KLF6,NM_001008490
TLCD1,NM_001160407
POLR2K,NM_005034
SELENOM,NM_080430
ZBTB16,NM_001018011
GPR135,NM_022571
C19orf53,NM_014047
SLC9B1,NM_001100874
COA3,NM_001040431
C17orf58,NM_001382359
GNG3,NM_012202
LCN12,NM_178536
ATOX1,NM_004045
SNHG15,NR_003697
ST6GALNAC5,NM_001320273
H2AFZ,NA
MRPL54,NM_172251
CEP152,NM_001194998
DAAM2,NM_001201427
SCD,NM_005063
TOMM7,NM_019059
DHCR24,NM_014762
C6orf226,NM_001008739
DBNDD2,NM_001048221
TUBA1C,NM_001303114
RPS13,NM_001017
C1orf56,NM_017860
DAAM1,NM_001270520
NBPF10,NM_001039703
RPL37,NM_000997
CAB39L,NM_001079670
COX14,NM_001257133
C12orf42,NM_001099336
RPS11,NM_001015
RPL32,NM_000994
RPL22L1,NM_001099645
SERF2,NM_001018108
NEU4,NM_001167599
NDUFA7,NM_005001
TSC22D1,NM_001243797
SLC39A11,NM_001159770
ANAPC11,NM_001002244
POLD4,NM_001256870
NDUFA4,NM_002489
RAB34,NM_001142624
HHATL,NM_020707
TMCC2,NM_001242925
C16orf91,NA
RPL39,NM_001000
RNF19A,NM_001280539
PALLD,NM_001166108
FBXL22,NM_001367807
ZNF69,NM_001321163
SLC25A48,NM_001349335
GPT,NM_001382664
TAB2,NM_001292034
UBL5,NM_001048241
COX5B,NM_001862
ATP1B2,NM_001303263
NHP2,NM_001034833
FASN,NM_004104
OPLAH,NM_017570
PPIF,NM_005729
C2CD2,NM_015500
NBPF14,NM_001395631
SMIM29,NM_001008703
NFATC1,NM_001278669
C7orf31,NM_001371351
RPLP2,NM_001004
TINF2,NM_001099274
VGF,NM_003378
CLEC11A,NM_002975
LGALS1,NM_002305
APOC1,NM_001321065
TTC9B,NM_152479
ROM1,NM_000327
UQCR11,NM_006830
HIPK3,NM_001048200
VWA5A,NM_001130142
COL16A1,NM_001856
ARHGAP39,NM_001308207
MOB3B,NM_024761
POLR2L,NM_021128
RPS25,NM_001028
BANP,NM_001173539
BTBD11,NA
EPCAM-DT,NR_110207
DOCK11,NM_144658
EMC6,NM_001014764
FAM151B,NM_205548
CTXN3,NM_001048252
RMST,NR_024037
U2AF1L4,NM_001040425
PPP1R35,NM_001346938
ERC2,NM_015576
RPL11,NM_000975
SPAG1,NM_001374321
ACAP1,NM_014716
COL27A1,NM_032161
ZNF593,NM_015871
FRMPD1,NM_001371223
S100A6,NM_014624
CSPG5,NM_001206942
RPL23,NM_000978
IQCJ-SCHIP1,NM_001197113
HSD17B6,NM_003725
C6orf118,NM_144980
DUSP22,NM_001286555
HSD17B8,NM_014234
HES6,NM_001142853
PCSK1,NM_000439
GRM3,NM_000840
CEBPD,NM_005195
APOLD1,NM_001130415
VWA3A,NM_173615
GALK1,NM_000154
RPL36AL,NM_001001
EAF2,NM_001320041
TCP11L2,NM_001286262
AKAP10,NM_001330152
GPR27,NM_018971
DDN,NM_015086
CD58,NM_001144822
TMEM155,NA
LGALS3,NM_001177388
HIF3A,NM_022462
BCL6,NM_001130845
PVALB,NM_001315532
MGST1,NM_001260511
CBR3,NM_001236
SLC25A33,NM_032315
PRELID2,NM_138492
PAH,NM_000277
MRAS,NM_001085049
C3orf70,NM_001025266
IGSF1,NM_001170961
PLN,NM_002667
RPL30,NM_000989
LSM10,NM_032881
TMBIM1,NM_001321427
PEX11G,NM_001270539
SREBF1,NM_001005291
EFNA1,NM_004428
ARF6,NM_001663
FAM174C,NM_017914
FER1L5,NM_001077400
SMAD1,NM_001003688
C11orf95,NA
GRK5,NM_005308
RANBP3L,NM_001161429
ARHGAP29,NM_001328664
PIP4K2A,NM_001330062
FAM241B,NM_145306
CARTPT,NM_004291
IFI27L2,NM_032036
EVC2,NM_001166136
HES4,NM_001142467
DENND4A,NM_001144823
FGFBP3,NM_152429
KRT222,NM_152349
TMEM208,NM_001318217
NEDD4L,NM_001144964
N4BP2L2-IT2,NR_026928
VILL,NM_001370264
GCLM,NM_001308253
ENPP3,NM_005021
IZUMO4,NM_001031735
PSRC1,NM_001005290
TRAF4,NM_004295
PLEKHA5,NM_001143821
PCDHGA1,NM_018912
KCND3,NM_001378969
TMEM258,NM_014206
TMEM131L,NM_001131007
FAM181A,NM_001207071
LRRN2,NM_006338
DSC1,NM_004948
CCDC78,NM_001031737
FADS3,NM_021727
PNRC1,NM_006813
PRIM1,NM_000946
CALB1,NM_001366795
WNT7A,NM_004625
CCDC192,NM_001317938
PCDHGA8,NM_014004
CCND3,NM_001136017
ZNF618,NM_001040063
ILDR2,NM_001410891
SYNM,NM_015286
UQCRQ,NM_014402
NME1,NM_000269
SYNE2,NM_015180
RPS20,NM_001023
NWD1,NM_001007525
ZSCAN1,NM_182572
PLSCR4,NM_001128304
GRM8,NM_000845
FTL,NM_000146
CD38,NM_001775
LHFPL1,NM_178175
CTXND1,NM_001352888
UQCR10,NM_001003684
CDH23,NM_001171930
IFNAR2,NM_000874
RASD1,NM_001199989
KCTD12,NM_138444
CAHM,NR_037593
KLRD1,NM_001114396
C16orf74,NM_206967
CHGB,NM_001819
C2orf80,NM_001099334
TUSC1,NM_001004125
FNDC4,NM_022823
SAMHD1,NM_001363729
SPDYE21P,NA
ANKRD65,NM_001145210
TMTC1,NM_001193451
LY6E-DT,NR_026913
NEUROD6,NM_022728
PDLIM2,NM_001368120
MSMO1,NM_001017369
RLBP1,NM_000326
MINCR,NR_120682
TMPRSS3,NM_001256317
S100A1,NM_006271
GADD45A,NM_001199741
DPH6-DT,NR_038251
IL17RE,NM_001193380
SQLE,NM_003129
SPDYE5,NM_001099435
NUMBL,NM_001289979
TAFA1,NM_001252216
DSC2,NM_001406506
ATP2C2,NM_001286527
SYTL4,NM_001129896
SNHG3,NR_002909
ELK3,NM_001303511
CCDC65,NM_001286957
HIST1H2AC,NA
KIF21B,NM_001252100
DNA2,NM_001080449
RAB13,NM_001272038
HINT2,NM_032593
ITM2A,NM_001171581
POLE4,NM_019896
IER5L,NM_203434
C3orf80,NM_001168214
FXYD3,NM_001136007
ST6GALNAC3,NM_001160011
ALYREF,NM_005782
SLC2A9,NM_001001290
LDHA,NM_001135239
RAB11A,NM_001206836
RBP4,NM_001323517
MKRN2OS,NM_001195279
CNTNAP3,NM_001393379
CBLN4,NM_080617
CEBPB,NM_001285878
RRS1,NM_015169
RNF5,NM_006913
FAM50B,NM_012135
GAREM2,NM_001168241
MOGAT1,NM_058165
TNFRSF1A,NM_001065
LXN,NM_020169
RPH3AL,NM_001190411
TGIF2,NM_001199513
PXDC1,NM_183373
C1RL,NM_001297640
UBE2S,NM_014501
CCNA2,NM_001237
RPA3,NM_002947
NUAK2,NM_030952
RNF181,NM_016494
MMP15,NM_002428
NRARP,NM_001004354
ST8SIA1,NM_001304450
RADIL,NM_018059
CD99,NM_001122898
MRTFB,NM_001308142
ANKRD10-IT1,NA
HKDC1,NM_025130
TNFRSF11B,NM_002546
SOWAHA,NM_175873
CSMD1,NM_033225
FRG1-DT,NR_149038
CNTNAP5,NM_001367498
FSD2,NM_001007122
WDR88,NM_173479
RBPMS,NM_001008710
C17orf67,NM_001085430
IFITM3,NM_021034
IL17RB,NM_018725
UGCG,NM_003358
FSIP2,NM_173651
PLCE1,NM_001165979
IL13RA1,NM_001560
IGSF10,NM_001178145
SNHG9,NR_003142
ZCCHC18,NM_001143978
GLIS1,NM_001367484
KLRG1,NM_001329099
CA1,NM_001128829
KCNIP4-IT1,NR_002813
HELB,NM_001370285
PDE5A,NM_001083
LIN7A,NM_001324423
S100A13,NM_001024210
CCDC196,NM_001004331
KCNB2,NM_004770
MAPRE2,NM_001143826
PCAT1,NR_045262
CNTNAP3C,XM_011545672
ZFP36,NM_003407
FILIP1L,NM_001042459
WIPF1,NM_001077269
DDR2,NM_001014796
A2ML1,NM_001282424
CXCR4,NM_001008540
EGF,NM_001178130
ZCCHC24,NM_153367
SNTG1,NM_001287813
OST4,NM_001134693
RRP9,NM_004704
OCIAD2,NM_001014446
C1S,NM_001346850
KLKB1,NM_000892
ALKBH2,NM_001001655
NRG1,NM_001159995
MYL12A,NM_001303047
TIMP2,NM_003255
TIMM10,NM_012456
TP53INP2,NM_001329429
KCTD3,NM_001319294
TH2LCRR,NR_132124
ST6GAL1,NM_001353916
P4HA2,NM_001017974
NUPR1,NM_001042483
TUBB2B,NM_178012
C9orf116,NA
NPTN-IT1,NR_103844
SEM1,NM_001201450
PPP1R3C,NM_005398
CD44,NM_000610
LRRC7,NM_001330635
C5orf49,NA
DISP3,NM_020780
PIM3,NM_001001852
PSMG4,NM_001128591
PI15,NM_001324403
TANC1,NM_001145909
C16orf86,NM_001012984
SERPING1,NM_000062
PRSS35,NM_001170423
WIF1,NM_007191
GFAP,NM_001131019
KCNIP4,NM_001035003
EMD,NM_000117
C9orf153,NM_001010907
TPST1,NM_003596
MYH15,NM_014981
MARVELD1,NM_031484
C1QTNF7,NM_001135170
ATOH8,NM_032827
HPN,NM_001375441
COLEC12,NM_030781
TICAM2,NM_021649
LIMK2,NM_001031801
ITPRIP,NM_001272012
DIRAS3,NM_004675
GRID2IP,NM_001145118
PTPN7,NM_001199797
CNTNAP1,NM_003632
RAB3B,NM_002867
IGFBP6,NM_002178
PTP4A3,NM_007079
PIM1,NM_001243186
CYCS,NM_018947
SPDYE2,NM_001031618
ABCC9,NM_001377273
MDGA2,NM_001113498
IL18,NM_001243211
ARHGEF3,NM_001128615
ABCA7,NM_019112
CYP39A1,NM_001278738
OSMR,NM_001168355
SUMO4,NM_001002255
POU6F2,NM_001166018
SYNGR2,NM_001320523
MEI4,NM_001282136
TRIP10,NM_001288962
C2orf15,NM_001317992
SHC1,NM_001130040
OPCML,NM_001012393
PPDPF,NM_001353423
SLC35F3,NM_001300845
DEC1,NA
SERPINB1,NM_030666
SLC39A14,NM_001128431
RUNX1,NM_001001890
LCNL1,NM_207510
NUDT8,NM_001243750
OVOL2,NM_001303461
RXRG,NM_001256570
GLRX,NM_001118890
AKAP13,NM_001270546
CNTNAP3B,NM_001201380
UBALD2,NM_182565
CYP3A5,NM_000777
FKBP5,NM_001145775
NPTX2,NM_002523
RASGEF1A,NM_001282862
SOCS3,NM_001378932
MYD88,NM_001172566
CASZ1,NM_001039183
FRAT2,NM_012083
CDC7,NM_001134419
TMEM229A,NM_001136002
LRGUK,NM_001365700
PLAAT4,NM_004585
SLC5A3,NM_006933
SCN11A,NM_001287223
SAPCD1,NM_001039651
LAMA3,NM_000227
NDUFB2,NM_004546
ADCYAP1,NM_001099733
PPP1R18,NM_001134870
EGR3,NM_001199880
C5orf64,NR_126523
LYPD1,NM_001077427
PLSCR1,NM_001363872
SMAD9,NM_001127217
SAMD4A,NM_001161576
CCDC81,NM_001156474
MAP2K6,NM_001330450
RSPO3,NM_032784
RNF212B,NM_001282322
BCO2,NM_001037290
APOBEC2,NM_006789
PBX3,NM_001134778
YTHDF1,NM_017798
TEX15,NM_001350162
MAP3K6,NM_001297609
KIAA1217,NM_001098500
BCL2L14,NM_001370268
NEB,NM_001164507
C12orf56,NM_001099676
ELL2,NM_012081
COL11A2,NM_001163771
TRIM47,NM_033452
CDKL1,NM_001282236
TENT5A,NM_017633
DEPP1,NM_007021
UBASH3B,NM_001363365
SOD2,NM_000636
MAFB,NM_005461
PSMB9,NM_002800
CHST6,NM_021615
C1R,NM_001354346
FAM20C,NM_020223
GBP2,NM_004120
PDE8B,NM_001029851
CPNE8,NM_153634
CHRNB2,NM_000748
DLGAP2,NM_001277161
HIST1H1C,NA
BARD1,NM_000465
MSANTD1,NM_001012982
NOD1,NM_001354849
GMPR,NM_006877
SERPINA3,NM_001085
IL1R1,NM_000877
HTR1E,NM_000865
OVCH1,NM_001353179
MEP1B,NM_001308171
ACSM3,NM_005622
SYCP3,NM_001177948
DST,NM_001144769
HES1,NM_005524
TSHZ1,NM_001308210
CASC19,NR_120364
SST,NM_001048
NDRG1,NM_001135242
HMGB2,NM_001130688
A4GALT,NM_001318038
KCNJ14,NM_013348
APOL6,NM_030641
CATSPERG,NM_001330496
RALGDS,NM_001042368
DRICH1,NM_016449
SEMA5A,NM_003966
MROH6,NM_001100878
HLA-C,NM_001243042
ITPRIPL2,NM_001034841
COL23A1,NM_173465
TNC,NM_001410991
SNHG12,NR_024127
RFTN1,NM_015150
MCUB,NM_017918
PDZK1,NM_001201325
CYBC1,NM_001033046
ADARB2,NM_018702
CD247,NM_000734
ASIC2,NM_001094
BDNF,NM_001143805
P2RY14,NM_001081455
GBP1,NM_002053
GBP3,NM_001319179
CIART,NM_001300838
SFR1,NM_001002759
TMEM132D,NM_133448
PON1,NM_000446
ABCD4,NM_001353591
CNN3,NM_001286055
AHCYL1,NM_001242673
DTX3L,NM_138287
POU3F4,NM_000307
EGLN3,NM_001308103
PAM,NM_000919
ZFYVE28,NM_001172656
CDKN1A,NM_000389
KCNK10,NM_021161
SLC22A10,NM_001039752
SLIT3,NM_001271946
SPATA12,NM_181727
SDK2,NM_001144952
NPFFR1,NM_022146
CCND2,NM_001759
LRRC9,NM_001355272
FABP5,NM_001444
PARP9,NM_001146102
EVA1C,NM_001286556
PLP2,NM_002668
F3,NM_001178096
PRKCQ,NM_001242413
PNPLA3,NM_025225
ITPKC,NM_001411098
MAN1C1,NM_001289010
VWCE,NM_152718
LMNB1,NM_001198557
MFSD4B,NM_153369
SLC44A3,NM_001114106
CYS1,NM_001037160
PROS1,NM_000313
CLMP,NM_024769
CASC17,NR_104152
KCNJ13,NM_001172416
IRF9,NM_001385400
ADAM12,NM_001288973
TNFRSF10B,NM_003842
CALB2,NM_001740
RETREG1,NM_001034850
EDNRA,NM_001166055
MRPS6,NM_032476
NAMA,NR_102270
ART4,NM_001354646
RNF125,NM_017831
P4HA3,NM_001288748
ANO6,NM_001025356
PTPRR,NM_001207015
IQCM,NM_001363507
VAMP5,NM_006634
CLIC4,NM_013943
OOEP,NM_001080507
RAI2,NM_001172732
DNER,NM_139072
WHRN,NM_001083885
ARID5B,NM_001244638
YBX3,NM_001145426
CARD14,NM_001257970
ACTN1,NM_001102
SFTA3,NM_001101341
WDR54,NM_001320823
BTBD18,NM_001145101
DYRK3,NM_001004023
RBP2,NM_004164
HILPDA,NM_001098786
GAGE10,NM_001098413
SLC25A41,NM_001321298
PMP2,NM_001348381
WFDC1,NM_001282466
HIST1H2BD,NA
HLA-B,NM_005514
TPM2,NM_001145822
KCNV2,NM_133497
CAV3,NM_001234
EPS8L2,NM_022772
GRAMD2A,NM_001012642
RPS10-NUDT3,NM_001202470
ABCA12,NM_015657
HGF,NM_000601
FAM110C,NM_001077710
GNA14,NM_004297
KLF2,NM_006075
LTBR,NM_001270987
KITLG,NM_000899
MAOB,NM_000898
TXNIP,NM_001313972
SNX31,NM_001363720
CEACAM1,NM_001024912
SCHLAP1,NR_104319
PML,NM_002675
ETV6,NM_001413913
CA13,NM_198584
CXCL17,NM_198477
IGFLR1,NM_001346003
ARHGEF38,NM_001242729
C1orf87,NM_152377
BMX,NM_001320866
NHSL2,NM_001013627
PRICKLE2,NM_001370528
SSC5D,NM_001144950
GYG2,NM_001079855
A2M,NM_000014
CFAP47,NM_001304548
MYH9,NM_002473
NFIL3,NM_001289999
LRRIQ1,NM_001079910
RND3,NM_001254738
HLA-DPB1,NM_002121
TSTD1,NM_001113205
ERVMER61-1,NM_001012274
TCAP,NM_003673
SHOC1,NM_001080551
XBP1,NM_001079539
SMC1B,NM_001291501
SVIL,NM_001323599
FLNA,NM_001110556
PGAM2,NM_000290
SLC51A,NM_152672
APOL3,NM_001393587
NFATC2,NM_001136021
HSD3B7,NM_001142777
DGAT2L6,NM_198512
ZNF829,NM_001037232
CHST9,NM_001243848
TACR1,NM_001058
NFE2L3,NM_004289
C12orf75,NM_001145199
VASN,NM_138440
OLAH,NM_001039702
ANXA2,NM_001002857
ICAM1,NM_000201
F11,NM_000128
ARSE,NA
ANGPTL4,NM_001039667
CPB2,NM_001278541
TARID,NR_109982
DBI,NM_001079862
NFKBIZ,NM_001005474
FTH1,NM_002032
CIITA,NM_000246
ASB14,NM_001142733
PDLIM4,NM_001131027
FZD5,NM_003468
CHI3L1,NM_001276
ESRRB,NM_001379180
SLC14A2,NM_001242692
PDCD1LG2,NM_025239
CRYZ,NM_001130042
PYGL,NM_001163940
NQO1,NM_000903
RIMS1,NM_001168407
PIM2,NM_006875
CLDN11,NM_001185056
ACTN2,NM_001103
PTPN9,NM_002833
CLDN20,NM_001001346
NLRC5,NM_001330552
CHRNA7,NM_000746
GCK,NM_000162
IFITM2,NM_006435
FZD4,NM_012193
ADAMTS1,NM_006988
IRF7,NM_001572
TAC4,NM_001077503
ZNF804B,NM_181646
TEKT1,NM_053285
RASA4,NM_001079877
TAP1,NM_000593
TBX6,NM_004608
DDX3Y,NM_001122665
ATP1A4,NM_001001734
SPATA6L,NM_001039395
GLRA1,NM_000171
IFI35,NM_001330230
CCDC26,NR_130917
ANXA1,NM_000700
RELL1,NM_001085399
ZIC4,NM_001168378
IL1RAP,NM_001167928
CMTM7,NM_138410
HS3ST3A1,NM_006042
C11orf96,NM_001145033
LNCSRLR,NR_146297
PRSS51,XM_047422509
FAP,NM_001291807
ADAMTS9,NM_001318781
LETM2,NM_001199659
ARHGAP18,NM_033515
PRSS23,NM_001293178
C19orf81,NM_001195076
GPR171,NM_013308
TNS2,NM_001416202
MATN2,NM_001317748
MARCH3,NA
CRISPLD1,NM_001286777
CA3,NM_005181
SPRED3,NM_001039616
TMEM255A,NM_001104544
NOCT,NM_012118
HBA2,NM_000517
EPHA2,NM_001329090
ACTA2,NM_001141945
JDP2,NM_001135047
PP2D1,NM_001252657
LIPH,NM_139248
LSMEM1,NM_001134468
HS3ST3B1,NM_006041
FRMPD3,NM_001388459
WWTR1,NM_001168278
GJA9,NM_030772
CACNA2D3,NM_018398
PIK3IP1,NM_001135911
ARRDC3,NM_001329670
ACER2,NM_001010887
FAM89A,NM_198552
ZNF738,NM_001355237
MOCOS,NM_017947
CCDC190,NM_001394065
FAM43B,NM_207334
GALNT3,NM_004482
MAP3K14,NM_003954
COL21A1,NM_001318751
PLCG2,NM_002661
ID1,NM_002165
RASSF3,NM_178169
SLC28A2,NM_004212
KLF10,NM_001032282
FN1,NM_001306129
NRP1,NM_001024628
IFI16,NM_001206567
C3orf49,NM_001355236
AFAP1,NM_001134647
FYB2,NM_001004303
MCAM,NM_006500
HSPA1B,NM_005346
GCNT7,NM_080615
KLHL25,NM_022480
KCNE4,NM_080671
GLIPR2,NM_001287010
SULF1,NM_001128204
IRAK2,NM_001570
DSCAML1,NM_001367904
PSG8,NM_001130167
FAM189A2,NA
PDZRN4,NM_001164595
FOSL2,NM_005253
CCL2,NM_002982
LMOD1,NM_012134
ZDHHC9,NM_001008222
SLC27A3,NM_001317929
TTLL6,NM_001130918
PDIA5,NM_006810
CD160,NM_007053
CFI,NM_000204
PDPN,NM_001006624
NYAP2,NM_001371273
C8orf88,NM_001190972
HSD11B1,NM_001206741
TSPAN18,NM_001031730
GPCPD1,NM_019593
CPHXL,NM_001355613
ACKR4,NM_016557
KCNQ3,NM_001204824
P3H2,NM_001134418
GPR87,NM_023915
COL4A1,NM_001303110
SUSD6,NM_014734
TIPARP,NM_001184717
ERCC6L,NM_001009954
TMEM255B,NM_001348663
GCHFR,NM_005258
ATP11A,NM_001405661
GATD3A,NA
C1QL2,NM_182528
PLET1,NM_001145024
BACE2,NM_012105
MGAM,NM_001365693
HMGA2,NM_001015886
SCG2,NM_003469
ZIC1,NM_003412
RPE65,NM_000329
BGN,NM_001711
PLEKHF1,NM_024310
HSPB1,NM_001540
GPX2,NM_002083
APLNR,NM_005161
SNHG31,NR_110292
ACSM6,NM_207321
TUBB6,NM_001303524
CP,NM_000096
ANKDD1B,NM_001271529
ZNF442,NM_001363774
NAMPT,NM_005746
EVI2A,NM_001003927
NUP210L,NM_001159484
PVT1,NR_003367
BCO1,NM_017429
ARID5A,NM_001319085
ADAM33,NM_001282447
PLK3,NM_004073
HSPA1A,NM_005345
MEGF6,NM_001409
GADD45B,NM_015675
TRIM22,NM_001199573
COL5A1,NM_000093
WARS,NA
STEAP4,NM_001205315
VEPH1,NM_001167911
BAG3,NM_004281
C1QB,NM_000491
HLA-E,NM_005516
HSD17B7,NM_001304512
ALPK1,NM_001102406
RGR,NM_001012720
LRRC19,NM_022901
NFKB2,NM_001077494
PIRT,NM_001101387
VEGFA,NM_001025366
C10orf105,NM_001164375
PODXL,NM_001018111
SIPA1L2,NM_001377488
SULF2,NM_001161841
GALNT16,NM_001168368
STEAP3,NM_001008410
DNAH11,NM_001277115
ABHD3,NM_001308256
CHORDC1,NM_001144073
C4orf19,NM_001104629
OXTR,NM_000916
EGR1,NM_001964
S100A10,NM_002966
FAS,NM_000043
PODNL1,NM_001146254
CPED1,NM_001105533
DISC1FP1,NR_104190
ANKRD20A4,NA
DLEC1,NM_001321153
SMTN,NM_001207017
ADAMTSL4,NM_001288607
SERPINE3,NM_001101320
ADAMTS3,NM_014243
GHR,NM_000163
GALNT15,NM_001319051
TAGLN2,NM_001277223
DNAH3,NM_001347886
RGS2,NM_002923
EMP3,NM_001313905
GPX3,NM_001329790
JUNB,NM_002229
STAT1,NM_001384880
RASL12,NM_001307930
CCN1,NM_001554
HAP1,NM_001079870
USH1C,NM_001297764
VAT1L,NM_020927
RGS16,NM_002928
BST2,NM_004335
TMPRSS11A,NM_001114387
PTCSC3,NR_049735
HSP90AA1,NM_001017963
CCDC80,NM_178274
FZD9,NM_003508
ARL17B,NM_001039083
PTGES3,NM_001282601
SQOR,NM_001271213
THSD4,NM_001286429
SFRP2,NM_003013
TAC1,NM_003182
SPSB1,NM_025106
ADM,NM_001124
RASGEF1B,NM_001300735
CYP4F3,NM_000896
PPM1K-DT,NR_134236
HLA-DRB1,NM_001243965
LGR6,NM_001017403
RHD,NM_001127691
