GENE_SYMBOLS,refseq_ids
KCNIP4,NM_001035003
CYSLTR1,NM_001282186
RBPJ,NM_001363577
FCGR3A,NM_000569
SNHG6,NR_002599
DOCK5,NM_001322810
FCGR2A,NM_001136219
TLR4,NM_003266
ISCU,NM_001301140
PNMA8B,NM_020709
CD93,NM_012072
DYNLT3,NM_006520
SNCG,NM_001330120
TMED8,NM_001346131
KIF21B,NM_001252100
BCL6,NM_001130845
ANAPC11,NM_001002244
CTNNA3,NM_001127384
SCD,NM_005063
RPL35A,NM_000996
P3H2,NM_001134418
TMEM14A,NM_014051
RPS15A,NM_001019
COX14,NM_001257133
IKZF2,NM_001079526
STAT3,NM_001369512
UQCR11,NM_006830
IL15,NM_000585
PVT1,NR_003367
ADA2,NM_001282225
CSF2RA,NM_001161529
RIMS2,NM_001100117
IGSF6,NM_005849
RALYL,NM_001100391
TNFAIP2,NM_001371220
RAB27A,NM_004580
SCG5,NM_001144757
NDUFB10,NM_004548
RNF217,NM_001286398
NCK1-DT,NR_110175
MAP3K8,NM_001244134
RPL39,NM_001000
ATP5MF,NM_001003713
SNTG1,NM_001287813
RASSF4,NM_032023
LILRB4,NM_001081438
OPCML,NM_001012393
RPL37A,NM_000998
TXNIP,NM_001313972
PTPRE,NM_001316676
RAB3A,NM_002866
KCNQ5,NM_001160130
FAU,NM_001997
TMEM131L,NM_001131007
SMIM29,NM_001008703
PGS1,NM_024419
ATP8A2,NM_001313741
WDFY3,NM_014991
SAP30,NM_003864
GPR65,NM_003608
SMDT1,NM_033318
RPL26,NM_000987
RPS3A,NM_001006
RPS12,NM_001016
HLF,NM_001330375
ELAVL2,NM_001171195
IL4R,NM_000418
RBMS1,NM_002897
CCSER1,NM_001145065
KLHL2,NM_001161521
NDUFAF8,NM_001086521
STMN3,NM_001276310
ATP5F1E,NM_006886
C11orf87,NM_207645
EML1,NM_001008707
VSTM2L,NM_080607
TLR2,NM_001318787
RPL10A,NM_007104
C4orf48,NM_001141936
HAMP,NM_021175
GALNT10,NM_017540
NDUFB3,NM_001257102
FAM20A,NM_001243746
UQCRB,NM_001199975
GAL3ST4,NM_024637
NCALD,NM_001040624
NIBAN1,NM_052966
NLRP3,NM_001079821
FGF14,NM_001321931
NR1D2,NM_001145425
SGCE,NM_001099400
MDGA2,NM_001113498
GOLPH3,NM_022130
SLC25A37,NM_001317812
CLEC9A,NM_207345
STAB1,NM_015136
KCNK6,NM_004823
RPS6KA5,NM_001322227
PACSIN1,NM_001199583
IKBKE,NM_001193321
RNF19B,NM_001127361
STXBP5L,NM_001308330
RPS10,NM_001014
DLEU7,NM_001306135
ADGRE2,NM_001271052
LY96,NM_001195797
NRSN1,NM_080723
GNG10,NM_001017998
EEPD1,NM_030636
VSIG4,NM_001100431
BANP,NM_001173539
C17orf67,NM_001085430
CNTN5,NM_001243270
CREG2,NM_153836
RPL36AL,NM_001001
TSHZ3,NM_020856
PIM1,NM_001243186
ASTN2,NM_001184734
FRMPD4,NM_001368395
TMEM108,NM_001136469
UBE2QL1,NM_001145161
PCSK5,NM_001190482
CDH18,NM_001167667
SUSD3,NM_001287005
IMPA2,NM_014214
WNT5A,NM_001256105
BACH1,NM_001011545
SYN3,NM_001135774
CNTNAP5,NM_001367498
NDUFA1,NM_004541
DLGAP1,NM_001003809
SIGLEC9,NM_001198558
LAIR1,NM_001289023
GRM5,NM_000842
GRB2,NM_002086
MED21,NM_001271811
NAP1L3,NM_004538
LRRTM4,NM_001134745
LRFN5,NM_001330106
TBC1D2B,NM_001387142
AGBL3,NM_001345850
KIAA0586,NM_001244189
E2F3,NM_001243076
NLRP1,NM_001033053
FCGBP,NM_003890
ATP5MC1,NM_001002027
CNTN4,NM_001206955
IQGAP1,NM_003870
MZT2A,NM_001085365
TUBB3,NM_001197181
PET100,NM_001171155
DUSP3,NM_004090
CHCHD7,NM_001011667
C12orf57,NM_001301834
PNMA8A,NM_001103149
TCAIM,NM_001029839
SLC11A1,NM_000578
SLC6A6,NM_001134367
MARCKSL1,NM_023009
PLPP3,NM_003713
NDUFS6,NM_004553
ANXA4,NM_001153
SORCS1,NM_001013031
RTTN,NM_001318520
TMSB4X,NM_021109
GALNT17,NM_022479
PDE4B,NM_001037339
ISCA1,NM_030940
APEX1,NM_001244249
TTC9B,NM_152479
CSMD1,NM_033225
SERF2,NM_001018108
DNAJA2,NM_005880
SELENOM,NM_080430
LINGO2,NM_001258282
GCA,NM_001330265
CEBPB,NM_001285878
UQCRFS1,NM_006003
PLSCR1,NM_001363872
CASP1,NM_001223
CD276,NM_001024736
SCIN,NM_001112706
RYR2,NM_001035
LAP3,NM_015907
RAB3C,NM_001317915
RPS27A,NM_001135592
SLC36A1,NM_001308150
ENO4,NM_001242699
TOMM5,NM_001001790
UQCRQ,NM_014402
FXYD1,NM_001278717
PXN,NM_001080855
SYNGR2,NM_001320523
ARHGAP9,NM_001080156
GRM7,NM_000844
C1orf216,NM_001348691
DUSP10,NM_007207
RPL23A,NM_000984
CXorf38,NM_001330455
ACSL1,NM_001286708
PARP9,NM_001146102
RALGPS2,NM_001286247
KIAA0408,NM_014702
TMEM163,NM_030923
SBDS,NM_016038
GRAMD1A,NM_001136199
SLC5A3,NM_006933
MAMDC2,NM_001347990
IQCJ-SCHIP1,NM_001197113
CDK5R2,NM_003936
RNF144B,NM_182757
NRG1,NM_001159995
ASIC2,NM_001094
RPS13,NM_001017
S100A6,NM_014624
TSPO,NM_000714
RPLP1,NM_001003
OAS1,NM_001032409
SH3RF3,NM_001099289
EEF1B2,NM_001037663
CDH12,NM_001317227
TNFSF13,NM_001198622
TMEM132D,NM_133448
ROBO2,NM_001128929
RPS2,NM_002952
ATG14,NM_014924
RORA,NM_002943
CPEB4,NM_001308189
RPS25,NM_001028
ADAMTS17,NM_139057
GRIN2B,NM_000834
AFF3,NM_001025108
XACT,NR_131204
SVIP,NM_001320340
NXN,NM_001205319
MS4A14,NM_001079692
SQOR,NM_001271213
FADS2,NM_001281501
BST2,NM_004335
C4orf19,NM_001104629
MARCH1,NA
FAM110B,NM_001377989
COX7A1,NM_001864
IRAK2,NM_001570
AMY2B,NM_001386109
CACNA1B,NM_000718
RPS18,NM_022551
UGCG,NM_003358
GOLGA4,NM_001172713
RPS26,NM_001029
LIMK2,NM_001031801
UNC5D,NM_001322818
MAP9,NM_001039580
OSGEP,NM_017807
SEC24D,NM_001318066
GLIPR1,NM_006851
HSPA1A,NM_005345
SBNO2,NM_001100122
MCF2L2,NM_015078
CFAP74,NM_001003808
SMIM35,NM_001354434
FLVCR2,NM_001195283
TNFSF13B,NM_001145645
IQGAP2,NM_001285460
GPR155,NM_001033045
MVP,NM_001293204
C1orf56,NM_017860
LRRK2,NM_198578
HMOX1,NM_002133
PPA1,NM_021129
NCK2,NM_001004720
SLC6A1,NM_001348250
PPARGC1B,NM_001172698
PTPN14,NM_005401
DNAJC3,NM_006260
DLEU1,NM_005887
VXN,NM_152765
SOCS6,NM_004232
NT5C,NM_001252377
F13A1,NM_000129
SELPLG,NM_001206609
FAM157C,NR_126161
SLC1A5,NM_001145144
SLC25A23,NM_024103
HMGA1P4,NA
ST6GALNAC5,NM_001320273
UBTD2,NM_152277
LZTS3,NM_001282533
CACNA2D3,NM_018398
TCIRG1,NM_001351059
DLGAP2,NM_001277161
FTH1,NM_002032
HS3ST4,NM_006040
STX1A,NM_001165903
TBR1,NM_006593
ZFP36,NM_003407
UBXN2B,NM_001077619
CLIC4,NM_013943
TMEM176B,NM_001101311
TBC1D30,NM_001330186
CCDC30,NM_001080850
PCNX1,NM_001308160
LDB2,NM_001130834
LSM7,NM_016199
PTPRT,NM_001394024
RAB5IF,NM_001199534
BHLHE40,NM_003670
ZC3HAV1,NM_001363491
SNRPD1,NM_001291916
TMBIM1,NM_001321427
PROS1,NM_000313
ESRRA,NM_001282450
SEC14L1,NM_001039573
TMEM39A,NM_018266
C1orf112,NA
SLC2A5,NM_001135585
SRGAP1,NM_001346201
HSPA13,NM_006948
PLXNC1,NM_005761
RPL36A,NM_001199972
OAT,NM_000274
WDR12,NM_001371664
PLCXD3,NM_001005473
CEMIP2,NM_001135820
NDUFA3,NM_004542
HRH2,NM_001131055
ACOT7,NM_007274
XBP1,NM_001079539
CPVL,NM_001348052
PRELID1,NM_001271828
HCFC1R1,NM_001002017
ASTN1,NM_001286164
OLR1,NM_001172632
SLC25A5,NM_001152
DUSP12,NM_007240
NHP2,NM_001034833
BCO2,NM_001037290
C1QB,NM_000491
ENPP1,NM_006208
CPM,NM_001005502
SPATA13,NM_001166271
RASSF2,NM_014737
BAX,NM_001291428
STARD13,NM_001243466
HCN1,NM_021072
STXBP6,NM_001304476
ACER3,NM_001300953
KCNH1,NM_002238
TYMP,NM_001113755
EMC10,NM_175063
MOB3B,NM_024761
FAM81A,NM_152450
CACNA1A,NM_000068
DANT2,NR_130730
HVCN1,NM_001040107
FIRRE,NR_026975
VMP1,NM_001329394
TG,NM_003235
CLSTN2,NM_022131
PHPT1,NM_001135860
APOC1,NM_001321065
RASGEF1C,NM_001031799
P4HA1,NM_000917
PLEKHG5,NM_001042663
CBWD3,NA
RHOB,NM_004040
CACNA1D,NM_000720
IL10RB,NM_000628
CDH8,NM_001410893
RPS11,NM_001015
OLFML2B,NM_001297713
HMGCS1,NM_001098272
FCER1G,NM_004106
NFIB,NM_001190737
PRR5,NM_001017528
NASP,NM_001195193
ATG3,NM_001278712
LIPC,NM_000236
FILIP1L,NM_001042459
HIF1A,NM_001243084
NOTCH1,NM_017617
IFI27L2,NM_032036
HPCA,NM_002143
CTSA,NM_000308
SLC25A19,NM_001126121
ADGRL2,NM_001297704
CCDC65,NM_001286957
HSPA1B,NM_005346
KCTD7,NM_001167961
OTUD7A,NM_001329907
PTPN1,NM_001278618
GADD45GIP1,NM_052850
RNF44,NM_014901
ZBTB16,NM_001018011
ANTXR1,NM_001410840
GMFG,NM_001301008
RPL19,NM_000981
MAN2A1,NM_002372
NUP210,NM_024923
HIST2H2BF,NA
SRRM4,NM_194286
GRIP1,NM_001178074
PDE5A,NM_001083
CTDSPL,NM_001008392
KSR2,NM_173598
INSR,NM_000208
C1RL,NM_001297640
CARHSP1,NM_001042476
STEAP3,NM_001008410
CBWD6,NA
CPNE4,NM_001289112
HPGDS,NM_014485
GJA1,NM_000165
CXCL12,NM_000609
CACNA1C,NM_000719
SLC7A5,NM_003486
TRIM66,NM_001388022
MS4A4A,NM_001243266
TIMM17A,NM_006335
BZW2,NM_001159767
PLAC8,NM_001130715
TMEM232,NM_001039763
SNRPG,NM_001317165
YBX1,NM_004559
TOMM6,NM_001134493
AGBL4,NM_001323573
CD83,NM_001040280
ATP8B1,NM_001374385
HSPA5,NM_005347
MYO1D,NM_001303279
MYO7A,NM_000260
NHSL1,NM_001144060
SLC35F3,NM_001300845
DOK3,NM_001144875
ARID5A,NM_001319085
ZNF608,NM_001385619
EPB41L3,NM_001281533
GCSH,NM_004483
LAMTOR2,NM_001145264
C1QA,NM_001347465
CARS,NA
NEK10,NM_001031741
DGKG,NM_001080744
ZNF804A,NM_194250
CHORDC1,NM_001144073
CHSY1,NM_014918
VAMP1,NM_001297438
RGCC,NM_014059
CD14,NM_000591
EPDR1,NM_001242946
HSPH1,NM_001286503
PLTP,NM_001242920
IDH1,NM_001282386
PPFIBP1,NM_001198915
ITGAV,NM_001144999
MCUB,NM_017918
MYO10,NM_012334
PPARD,NM_001171818
HEATR3,NM_001329729
TTF2,NM_003594
MS4A4E,NM_001351235
LGMN,NM_001008530
KIRREL3,NM_001161707
OST4,NM_001134693
PDGFB,NM_002608
PSMD5,NM_001270427
GBP2,NM_004120
DIRC3,NR_026597
DDX21,NM_001256910
USB1,NM_001195302
C1QC,NM_001114101
TNFRSF1B,NM_001066
CCND3,NM_001136017
DBP,NM_001352
HULC,NR_004855
TEF,NM_001145398
PLA2G7,NM_001168357
ANGPT2,NM_001118887
SMAD6,NM_001142861
LITAF,NM_001136472
HSP90B1,NM_003299
XKR4,NM_052898
CALR,NM_004343
VPS9D1,NM_004913
FGF13,NM_001139498
ADARB2,NM_018702
HIST1H2AC,NA
MORC1,NM_014429
CECR2,NM_001290046
FTL,NM_000146
FLII,NM_001256264
GRID2,NM_001286838
CD55,NM_000574
CSGALNACT1,NM_001130518
SLC16A3,NM_001042422
ENOSF1,NM_001126123
NAMPT,NM_005746
MLX,NM_013383
UFSP2,NM_018359
ANKUB1,NM_001144960
THEMIS2,NM_001039477
TMEM173,NA
KCNMB2,NM_001278911
CLEC2B,NM_005127
UNC13D,NM_199242
RAB15,NM_001308154
S100A11,NM_005620
CBLN2,NM_182511
EVA1C,NM_001286556
FAM210A,NM_001098801
CEBPD,NM_005195
SPP1,NM_000582
RASGRP3,NM_001139488
TNFRSF10D,NM_003840
NR1D1,NM_021724
DDIT4,NM_019058
SRM,NM_003132
PFKFB3,NM_001145443
SIPA1L1,NM_001284245
GK,NM_000167
CDKN1A,NM_000389
URB1,NM_014825
HEG1,NM_020733
SLC7A1,NM_003045
DOCK1,NM_001290223
KCNH7,NM_033272
CREB5,NM_001011666
PSTPIP2,NM_024430
RASGEF1B,NM_001300735
HIST1H2BD,NA
UNC5C,NM_003728
MMRN1,NM_001371403
CPA6,NM_001127445
GRIK1,NM_000830
MLKL,NM_001142497
HSP90AA1,NM_001017963
ANKRD36B,NM_001353337
AIF1,NM_001318970
DPH6-DT,NR_038251
DNAJB11,NM_001378451
SLC40A1,NM_014585
ACPP,NA
NECTIN2,NM_001042724
ANKRD22,NM_144590
CCDC26,NR_130917
ELL2,NM_012081
KIFC3,NM_001130099
C5AR1,NM_001736
SLC2A3,NM_006931
PFN1,NM_001375991
MAK,NM_001242385
XYLB,NM_001349178
IL1RAP,NM_001167928
DNAJB1,NM_001300914
ARRDC3,NM_001329670
PDK1,NM_001278549
TNFAIP3,NM_001270507
C12orf42,NM_001099336
COL18A1,NM_001379500
FPR1,NM_001193306
NLGN4Y,NM_001164238
CLEC5A,NM_001301167
GNLY,NM_001302758
XIST,NR_001564
ATP13A3,NM_001367549
GPNMB,NM_001005340
