GENE_SYMBOLS,refseq_ids
FAM160A1,NA
PNOC,NM_001284244
HAAO,NM_012205
SLC26A5,NM_001167962
PDE5A,NM_001083
P2RY14,NM_001081455
GABRR2,NM_002043
ADCY10,NM_001167749
LSR,NM_001260489
CXCL14,NM_004887
IL7,NM_000880
C12orf40,NM_001031748
CD302,NM_001198763
SSUH2,NM_001256748
ANTXR2,NM_001145794
PENK,NM_001135690
DGCR11,NR_024157
TMPRSS11A,NM_001114387
UPK1B,NM_006952
IGFBP5,NM_000599
PLN,NM_002667
ALG1L2,NM_001136152
CALB2,NM_001740
INSL6,NM_007179
PRR26,NA
FAM81B,NM_152548
TAGAP,NM_001278733
CLDN20,NM_001001346
VSIR,NM_022153
KCNE1,NM_000219
OGFRP1,NR_036498
KCNJ13,NM_001172416
C6orf118,NM_144980
ANKUB1,NM_001144960
OPN5,NM_001030051
GLYAT,NM_005838
NMBR,NM_001324307
FMO5,NM_001144829
FILIP1L,NM_001042459
ABCB1,NM_000927
ACSM6,NM_207321
FYCO1,NM_001386421
P4HA3,NM_001288748
C8orf88,NM_001190972
C2orf15,NM_001317992
OMD,NM_005014
LEPR,NM_001003679
MYO7A,NM_000260
TH2LCRR,NR_132124
HACD4,NM_001010915
LRRIQ3,NM_001105659
SPDYE3,NM_001004351
IFITM2,NM_006435
STAG3,NM_001282716
CTHRC1,NM_001256099
C1QTNF7,NM_001135170
NFE2L3,NM_004289
CELA2B,NM_015849
CCDC192,NM_001317938
EPX,NM_000502
BSPH1,NM_001128326
GLIPR1L1,NM_001304964
MUC6,NM_005961
ECM2,NM_001197295
ASB14,NM_001142733
THRIL,NR_110375
SSC4D,NM_080744
HLA-E,NM_005516
DAO,NM_001413634
C9orf153,NM_001010907
TUSC7,NR_015391
GPR82,NM_080817
SPDYE2B,NM_001166339
TMPRSS11D,NM_004262
FAM242F,NR_135136
SHOC1,NM_001080551
RBP2,NM_004164
CXCL17,NM_198477
LHX4,NM_033343
PCDH12,NM_016580
HPGD,NM_000860
B3GNT5,NM_032047
SFRP4,NM_003014
SLC13A4,NM_001318192
ASPN,NM_001193335
CCDC168,NM_001146197
ERAP2,NM_001130140
TYR,NM_000372
NLRC4,NM_001199138
MCMDC2,NM_001136160
SCHLAP1,NR_104319
GCNT7,NM_080615
ARHGEF38,NM_001242729
PDE6C,NM_006204
GNRHR,NM_000406
CEACAM1,NM_001024912
PZP,NM_002864
CFAP300,NM_001195005
HIGD1C,NM_001109619
TMPRSS11F,NM_207407
SPINK13,NM_001040129
NEK5,NM_001365552
EVC,NM_001306090
FSD2,NM_001007122
CBY3,NM_001164444
SPINK8,NM_001080525
MMRN2,NM_024756
SERPINA3,NM_001085
MAP4K1,NM_001042600
C1QB,NM_000491
OGN,NM_014057
NR4A3,NM_006981
GAL3ST2,NM_022134
C4BPA,NM_000715
WNT8A,NM_001300938
TDRG1,NM_001359094
CPB2,NM_001278541
SLC28A2,NM_004212
SPDYE6,NM_001146210
KCNQ1,NM_000218
LINGO1,NM_001301186
RMRP,NR_003051
PRSS51,XM_047422509
TEX48,NM_001199233
LUNAR1,NR_126487
BTBD18,NM_001145101
NXPH4,NM_007224
DOCK2,NM_004946
CA1,NM_001128829
HIPK4,NM_144685
MC4R,NM_005912
SYNPO2L,NM_001114133
CPHXL,NM_001355613
F5,NM_000130
TSBP1,NM_001286474
PSG8,NM_001130167
PLSCR2,NM_001199978
MSR1,NM_001363744
DUSP1,NM_004417
FAM217A,NM_173563
FAT2,NM_001447
NPIPB6,NM_001282524
SPDYE2,NM_001031618
G0S2,NM_015714
BMX,NM_001320866
ACKR4,NM_016557
NDNF,NM_024574
SH2D4A,NM_001174159
PDYN,NM_001190892
MEP1B,NM_001308171
HTR2B,NM_000867
LIPI,NM_001302998
MEIS2,NM_001220482
COL6A6,NM_001102608
ADAM7,NM_003817
PM20D1,NM_152491
CNGB3,NM_019098
FST,NM_006350
PPP1R15A,NM_014330
ITIH2,NM_002216
TMEM213,NM_001085429
DOCK8,NM_001190458
CYP3A7,NM_000765
DUSP5,NM_004419
PRKCH,NM_006255
TMPRSS7,NM_001042575
GATD3A,NA
TSIX,NR_003255
EBF1,NM_001290360
C11orf96,NM_001145033
CALCR,NM_001164737
RRAD,NM_001128850
NR4A1,NM_001202233
GADD45G,NM_006705
JUNB,NM_002229
BTG2,NM_006763
GEM,NM_005261
FOSB,NM_001114171
CSRNP1,NM_001320559
EGR1,NM_001964
EGR3,NM_001199880
MYPN,NM_001256267
