GENE_SYMBOLS,refseq_ids
PSMB6,NM_001270481
RPS15,NM_001018
RPL18A,NM_000980
AP1S2,NM_001272071
TCEAL8,NM_001006684
FAM229B,NM_001033564
RPS28,NM_001031
TMEM201,NM_001010866
PPIE,NM_001195007
OSGIN2,NM_001126111
RAD23B,NM_001244713
TMEM258,NM_014206
COX8A,NM_004074
RPLP1,NM_001003
COX4I1,NM_001318786
GPS2,NM_004489
RPL38,NM_000999
OXLD1,NM_001039842
MRPL54,NM_172251
TGFBR3L,NM_001195259
UBL5,NM_001048241
TOP3B,NM_001282112
SSR4,NM_001204526
RNF181,NM_016494
NCBP2AS2,NM_001355243
MRPS24,NM_032014
SEC61B,NM_006808
RPL36AL,NM_001001
NDUFA13,NM_015965
FOXO4,NM_001170931
RPL24,NM_000986
EIF3K,NM_001300992
SLC5A3,NM_006933
RPL9,NM_000661
ACTL6B,NM_016188
PCP4,NM_006198
RNF150,NM_020724
ECI1,NM_001178029
LAMTOR2,NM_001145264
GOLGA7B,NM_001010917
BEX5,NM_001012978
CHCHD10,NM_001301339
RPL21,NM_000982
HRH1,NM_000861
GTF2E1,NM_005513
TMEM160,NM_017854
SMDT1,NM_033318
RPS26,NM_001029
CRIM1-DT,NR_037631
EEF1B2,NM_001037663
MRPL2,NM_001300848
LPL,NM_000237
RPL35,NM_007209
PSMB10,NM_002801
FLII,NM_001256264
SHD,NM_001372011
ZNF134,NM_003435
ABCE1,NM_001040876
OST4,NM_001134693
ITGB1-DT,NR_184020
MEA1,NM_001318942
RNF113A,NM_006978
RPL35A,NM_000996
CNNM1,NM_001345887
TOMM5,NM_001001790
ATP5PD,NM_001003785
DIPK1B,NM_152421
ARL3,NM_004311
GLRX5,NM_016417
NDUFA7,NM_005001
GZF1,NM_001317012
DEPDC4,NM_001319310
MRPL9,NM_001300733
EVI2B,NM_006495
